### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Wed Oct 25 20:28:41 2006
Levelengine_version 1

version 0.1a

Music land/cave_1.ogg
Background_color_1 164 164 164
Background_color_2 32 32 32


Player 156 413
camera_limits 0 0 9830 -4000
Sprite ground/underground/ground/middle/1.png 1408 764 MASSIVE
Sprite ground/underground/ground/middle/1.png 830 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 894 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 958 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 1022 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 1086 828 MASSIVE
Sprite ground/underground/ground/middle/1.png 1150 828 MASSIVE
Sprite ground/underground/ground/middle/1.png 1214 828 MASSIVE
Sprite ground/underground/ground/middle/1.png 1278 828 MASSIVE
Sprite ground/underground/ground/middle/1.png 1342 828 MASSIVE
Sprite ground/underground/ground/middle/1.png 1406 828 MASSIVE
Sprite ground/underground/ground/middle/1.png 1470 825 MASSIVE
Sprite ground/underground/ground/middle/1.png 1534 827 MASSIVE
Sprite ground/underground/ground/middle/1.png 1598 827 MASSIVE
Sprite ground/underground/ground/middle/1.png 1662 827 MASSIVE
Sprite ground/underground/ground/middle/1.png 9342 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 9406 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 9470 956 MASSIVE
Sprite ground/underground/ground/middle/1.png 9213 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 9278 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 8701 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 8765 1022 MASSIVE
Sprite ground/underground/ground/middle/1.png 8829 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 8893 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 8957 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 9021 1020 MASSIVE
Sprite ground/underground/ground/middle/1.png 9085 1020 MASSIVE
Sprite ground/underground/ground/middle/1.png 9149 1019 MASSIVE
Sprite ground/underground/ground/middle/1.png 9533 1017 MASSIVE
Sprite ground/underground/ground/middle/1.png 9597 1022 MASSIVE
Sprite ground/underground/ground/middle/1.png 9661 1022 MASSIVE
Sprite ground/underground/ground/middle/1.png 9725 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 9789 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 9342 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 9406 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 9470 1020 MASSIVE
Sprite ground/underground/ground/middle/1.png 9213 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 9278 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 8701 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 8765 1086 MASSIVE
Sprite ground/underground/ground/middle/1.png 8829 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 8893 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 8957 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 9021 1084 MASSIVE
Sprite ground/underground/ground/middle/1.png 9085 1084 MASSIVE
Sprite ground/underground/ground/middle/1.png 9149 1083 MASSIVE
Sprite ground/underground/ground/middle/1.png 9533 1081 MASSIVE
Sprite ground/underground/ground/middle/1.png 9597 1086 MASSIVE
Sprite ground/underground/ground/middle/1.png 9661 1086 MASSIVE
Sprite ground/underground/ground/middle/1.png 9725 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 9789 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 9342 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 9406 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 9470 1084 MASSIVE
Sprite ground/underground/ground/middle/1.png 9213 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 9278 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 8700 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 8764 1150 MASSIVE
Sprite ground/underground/ground/middle/1.png 8828 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 8892 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 8956 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 9020 1148 MASSIVE
Sprite ground/underground/ground/middle/1.png 9084 1148 MASSIVE
Sprite ground/underground/ground/middle/1.png 9148 1147 MASSIVE
Sprite ground/underground/ground/middle/1.png 9532 1145 MASSIVE
Sprite ground/underground/ground/middle/1.png 9596 1150 MASSIVE
Sprite ground/underground/ground/middle/1.png 9660 1150 MASSIVE
Sprite ground/underground/ground/middle/1.png 9724 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 9788 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 9341 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 9405 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 9469 1148 MASSIVE
Sprite ground/underground/ground/middle/1.png 9212 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 9277 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 3519 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3519 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3583 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3583 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3647 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3647 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3711 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3711 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3775 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3775 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3839 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3839 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3903 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3903 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3520 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 3584 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 3648 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 3712 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 3776 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 3840 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 3904 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 3967 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 3967 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4031 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4031 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4095 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4095 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4159 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4159 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4223 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4223 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4287 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4287 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4351 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4351 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3968 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4032 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4096 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4160 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4224 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4288 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4352 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4415 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4415 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4479 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4479 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4543 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4543 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4607 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4607 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4671 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4671 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4735 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4735 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4799 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4799 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4416 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4480 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4544 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4608 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4672 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4736 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4800 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4863 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4863 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4927 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4927 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4991 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 4991 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 5055 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 5055 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 5119 958 MASSIVE
Sprite ground/underground/ground/middle/1.png 5119 894 MASSIVE
Sprite ground/underground/ground/middle/1.png 4927 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4991 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 5055 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 5119 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 4863 830 MASSIVE
Sprite ground/underground/ground/middle/1.png 3136 893 MASSIVE
Sprite ground/underground/ground/middle/1.png 3136 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 3200 893 MASSIVE
Sprite ground/underground/ground/middle/1.png 3200 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 3264 893 MASSIVE
Sprite ground/underground/ground/middle/1.png 3264 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 3328 893 MASSIVE
Sprite ground/underground/ground/middle/1.png 3328 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 3392 893 MASSIVE
Sprite ground/underground/ground/middle/1.png 3392 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 3456 893 MASSIVE
Sprite ground/underground/ground/middle/1.png 3456 829 MASSIVE
Sprite ground/underground/ground/middle/1.png 3137 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 3201 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 3265 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 3329 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 3393 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 3457 957 MASSIVE
Sprite ground/underground/ground/middle/1.png 5438 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 5438 1147 MASSIVE
Sprite ground/underground/ground/middle/1.png 5502 1148 MASSIVE
Sprite ground/underground/ground/middle/1.png 5566 1148 MASSIVE
Sprite ground/underground/ground/middle/1.png 5502 1212 MASSIVE
Sprite ground/underground/ground/middle/1.png 5566 1212 MASSIVE
Sprite ground/underground/ground/middle/1.png 5246 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 5246 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 5246 1213 MASSIVE
Sprite ground/underground/ground/middle/1.png 5310 1213 MASSIVE
Sprite ground/underground/ground/middle/1.png 5310 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 5374 1213 MASSIVE
Sprite ground/underground/ground/middle/1.png 5374 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 5310 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 5374 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 5438 1275 MASSIVE
Sprite ground/underground/ground/middle/1.png 5502 1276 MASSIVE
Sprite ground/underground/ground/middle/1.png 5566 1276 MASSIVE
Sprite ground/underground/ground/middle/1.png 5183 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 5183 1084 MASSIVE
Sprite ground/underground/ground/middle/1.png 5183 1148 MASSIVE
Sprite ground/underground/ground/middle/1.png 4800 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 4800 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 4801 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 4864 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 4864 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 4928 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 4928 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 4992 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 4992 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 5056 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 5056 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 5120 1149 MASSIVE
Sprite ground/underground/ground/middle/1.png 5120 1085 MASSIVE
Sprite ground/underground/ground/middle/1.png 4928 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 4992 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 5056 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 5120 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 4864 1021 MASSIVE
Sprite ground/underground/ground/middle/1.png 5182 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 5182 1274 MASSIVE
Sprite ground/underground/ground/middle/1.png 5182 1338 MASSIVE
Sprite ground/underground/ground/middle/1.png 4799 1275 MASSIVE
Sprite ground/underground/ground/middle/1.png 4799 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 4800 1339 MASSIVE
Sprite ground/underground/ground/middle/1.png 4863 1339 MASSIVE
Sprite ground/underground/ground/middle/1.png 4863 1275 MASSIVE
Sprite ground/underground/ground/middle/1.png 4927 1339 MASSIVE
Sprite ground/underground/ground/middle/1.png 4927 1275 MASSIVE
Sprite ground/underground/ground/middle/1.png 4991 1339 MASSIVE
Sprite ground/underground/ground/middle/1.png 4991 1275 MASSIVE
Sprite ground/underground/ground/middle/1.png 5055 1339 MASSIVE
Sprite ground/underground/ground/middle/1.png 5055 1275 MASSIVE
Sprite ground/underground/ground/middle/1.png 5119 1339 MASSIVE
Sprite ground/underground/ground/middle/1.png 5119 1275 MASSIVE
Sprite ground/underground/ground/middle/1.png 4927 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 4991 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 5055 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 5119 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 4863 1211 MASSIVE
Sprite ground/underground/ground/middle/1.png 8701 1212 MASSIVE
Sprite ground/underground/ground/middle/1.png 8765 1213 MASSIVE
Sprite ground/underground/ground/middle/1.png 8829 1212 MASSIVE
Sprite ground/underground/ground/middle/1.png 8893 1212 MASSIVE
Sprite ground/underground/ground/middle/1.png 8957 1212 MASSIVE
Sprite ground/underground/ground/middle/1.png 8700 1276 MASSIVE
Sprite ground/underground/ground/middle/1.png 8764 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 8828 1276 MASSIVE
Sprite ground/underground/ground/middle/1.png 8892 1276 MASSIVE
Sprite ground/underground/ground/middle/1.png 8956 1276 MASSIVE
Sprite ground/underground/ground/middle/1.png 8252 1278 MASSIVE
Sprite ground/underground/ground/middle/1.png 8316 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 8380 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 8444 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 8508 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 8572 1277 MASSIVE
Sprite ground/underground/ground/middle/1.png 8636 1276 MASSIVE
Sprite ground/underground/ground/bottom/1.png 3646 702 MASSIVE

### Passive Objects ###
Sprite ground/underground/ground/middle/1.png 5502 701 PASSIVE
Sprite ground/underground/ground/middle/1.png 5502 638 PASSIVE
Sprite ground/underground/ground/middle/1.png 5566 701 PASSIVE
Sprite ground/underground/ground/middle/1.png 5566 638 PASSIVE
Sprite ground/underground/ground/middle/1.png 5630 701 PASSIVE
Sprite ground/underground/ground/middle/1.png 5630 638 PASSIVE
Sprite ground/underground/ground/middle/1.png 5502 829 PASSIVE
Sprite ground/underground/ground/middle/1.png 5502 765 PASSIVE
Sprite ground/underground/ground/middle/1.png 5566 829 PASSIVE
Sprite ground/underground/ground/middle/1.png 5566 765 PASSIVE
Sprite ground/underground/ground/middle/1.png 5630 765 PASSIVE
Sprite ground/underground/ground/middle/1.png 5694 638 PASSIVE
Sprite ground/underground/ground/middle/1.png 5758 638 PASSIVE
Sprite ground/underground/ground/middle/1.png 5694 766 PASSIVE
Sprite ground/underground/ground/middle/1.png 5694 702 PASSIVE
Sprite ground/underground/ground/middle/1.png 5758 766 PASSIVE
Sprite ground/underground/ground/middle/1.png 5758 702 PASSIVE
Sprite ground/underground/ground/middle/right.png 5822 638 PASSIVE
Sprite ground/underground/ground/middle/right.png 5822 702 PASSIVE
Sprite ground/underground/ground/middle/right.png 5822 766 PASSIVE
Sprite ground/underground/ground/middle/1.png 5502 893 PASSIVE
Sprite ground/underground/ground/middle/1.png 5566 893 PASSIVE
Sprite signs/default_1/1_ending.png 8304 507 PASSIVE

### Enemy Objects ###
Enemy GOOMBA 549 238 2 0
Enemy JPIRANHA 1637 534 3 200
Enemy TURTLE 1193 329 0
Enemy THROMP 2040 415 3 200 7.000000
Enemy THROMP 2482 351 3 200 7.000000
Enemy THROMP 2654 351 3 200 7.000000
Enemy JPIRANHA 3047 551 3 200
Enemy THROMP 3223 482 3 200 7.000000
Enemy GOOMBA 3093 294 2 -1
Enemy GOOMBA 3301 297 2 -1
Enemy JPIRANHA 4090 223 2 200
Enemy JPIRANHA 4793 483 0 200
Enemy TURTLE 5141 257 0
Enemy GOOMBA 4904 233 2 -1
Enemy JPIRANHA 6213 217 2 200
Enemy GOOMBA 7328 770 2 0
Enemy JPIRANHA 7808 235 2 200
Enemy JPIRANHA 7985 333 2 200
Enemy GOOMBA 8484 488 2 0
Enemy GOOMBA 8778 489 2 0
Enemy TURTLE 8986 517 0
Enemy JPIRANHA 9444 551 3 200
Enemy THROMP 9066 680 3 200 7.000000
Enemy GOOMBA 9243 311 2 0
Enemy GOOMBA 9533 321 2 0
Enemy TURTLE 6633 273 1
Enemy GOOMBA 5523 162 2 -1
Enemy GOOMBA 5710 155 2 0
Enemy JPIRANHA 8248 808 3 200

### Active Objects ###
EnemyStopper 483 211
GoldBox 320 347 4 3
EnemyStopper 899 214
Goldpiece 1002 475 4
EnemyStopper 1540 280
EnemyStopper 1067 280
SpinBox 277 347
EnemyStopper 2926 266
movingplatform 3766 296 2 150 3.000000 2 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
movingplatform 4336 244 2 150 3.000000 2 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
EnemyStopper 4731 193
EnemyStopper 5398 194
BonusBox 2227 347 AUTO
GoldBox 2184 347 4 1
Goldpiece 4070 503 4
Goldpiece 4135 505 4
EnemyStopper 6893 718
EnemyStopper 7440 727
movingplatform 6778 397 1 150 3.000000 1 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
movingplatform 6022 551 2 200 3.000000 2 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
movingplatform 6260 732 2 500 5.000000 1 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
BonusBox 6478 487 AUTO
GoldBox 6521 487 4 1
SpinBox 6564 487
BonusBox 5507 834 LIFE
Goldpiece 5889 750 4
Goldpiece 6481 581 4
Goldpiece 6554 582 4
BonusBox 7492 300 STAR
GoldBox 5606 293 4 1
GoldBox 5649 293 2 1
GoldBox 5692 293 4 3
movingplatform 7615 631 2 300 3.000000 2 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
EnemyStopper 8214 471
GoldBox 8567 487 4 1
EnemyStopper 9127 467
Goldpiece 7715 709 2
Goldpiece 7899 717 2
Goldpiece 2563 280 4
Goldpiece 3494 461 4
Goldpiece 3561 461 4
Goldpiece 1871 347 4
Goldpiece 4669 374 4
Goldpiece 6787 814 4
Goldpiece 6847 802 4
Levelexit 9739 365 1 wn_04_top
Goldpiece 4991 300 4
Goldpiece 5053 299 4
Sprite slider/grey_1/slider_left.png 4052 458 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 4088 458 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 4104 458 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 4120 458 HALFMASSIVE
Sprite slider/grey_1/slider_middle.png 4136 458 HALFMASSIVE
Sprite slider/grey_1/slider_right.png 4152 458 HALFMASSIVE
