### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Wed Oct 25 18:25:19 2006
Levelengine_version 1

version 0.1a

Background_color_1 255 255 255
Background_color_2 50 90 200

Background_image_type_1 1
Background_image_1 game/background/green_junglehills.png 1.000000 1.000000 0.000110
Sprite ground/green_1/ground/middle.png 11689 35 PASSIVE
Sprite ground/green_1/ground/middle.png 12308 569 PASSIVE
Sprite ground/green_1/ground/middle.png 12128 475 PASSIVE
Sprite ground/green_1/ground/middle.png 12071 555 PASSIVE
Sprite ground/green_1/ground/middle.png 12070 383 PASSIVE
Sprite ground/green_1/ground/middle.png 11748 219 PASSIVE
Sprite ground/green_1/ground/middle.png 11748 173 PASSIVE
Sprite ground/green_1/ground/middle.png 11748 127 PASSIVE
Sprite ground/green_1/ground/middle.png 11748 81 PASSIVE
Sprite ground/green_1/ground/middle.png 11748 35 PASSIVE
Sprite ground/green_1/ground/middle.png 12187 475 PASSIVE
Sprite ground/green_1/ground/middle.png 11807 219 PASSIVE
Sprite ground/green_1/ground/middle.png 11807 173 PASSIVE
Sprite ground/green_1/ground/middle.png 11807 127 PASSIVE
Sprite ground/green_1/ground/middle.png 11807 81 PASSIVE
Sprite ground/green_1/ground/middle.png 11807 35 PASSIVE
Sprite ground/green_1/ground/middle.png 12368 566 PASSIVE
Sprite ground/green_1/ground/middle.png 12419 521 PASSIVE
Sprite ground/green_1/ground/middle.png 12374 473 PASSIVE
Sprite ground/green_1/ground/middle.png 11866 219 PASSIVE
Sprite ground/green_1/ground/middle.png 11866 173 PASSIVE
Sprite ground/green_1/ground/middle.png 11866 127 PASSIVE
Sprite ground/green_1/ground/middle.png 11866 81 PASSIVE
Sprite ground/green_1/ground/middle.png 11866 35 PASSIVE
Sprite ground/green_1/ground/middle.png 12305 521 PASSIVE
Sprite ground/green_1/ground/middle.png 12305 475 PASSIVE
Sprite ground/green_1/ground/middle.png 12305 429 PASSIVE
Sprite ground/green_1/ground/middle.png 12305 383 PASSIVE
Sprite game/level/door_yellow_1.png 11707 365 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 1055 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 1009 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 1055 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 1009 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 1055 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 1009 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 1055 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 1009 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 964 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 918 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 964 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 918 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 964 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 918 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 964 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 918 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 873 PASSIVE
Sprite ground/green_1/ground/middle.png 11400 827 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 873 PASSIVE
Sprite ground/green_1/ground/middle.png 11459 827 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 873 PASSIVE
Sprite ground/green_1/ground/middle.png 11518 827 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 873 PASSIVE
Sprite ground/green_1/ground/middle.png 11577 827 PASSIVE
Sprite ground/green_1/hedges/small_1.png 11777 309 PASSIVE
Sprite ground/green_1/ground/middle.png 4002 222 PASSIVE
Sprite ground/green_1/ground/middle.png 3943 222 PASSIVE
Sprite ground/green_2/hedges/big_2.png 3862 304 PASSIVE

### Enemy Objects ###
Enemy GOOMBA 3028 188 7 -1
Enemy REX 1416 285 1
Enemy JPIRANHA 3106 190 2 200
Enemy TURTLE 4515 265 0
Enemy GOOMBA 7147 500 7 0
Enemy GOOMBA 5512 390 7 -1
Enemy GOOMBA 4135 685 7 0
Enemy TURTLE 8403 144 0
Enemy GOOMBA 7859 396 7 -1
Enemy JPIRANHA 9268 284 2 200
Enemy GOOMBA 9917 241 7 -1
Enemy REX 6677 148 0
Enemy TURTLE 10694 540 0
Enemy GOOMBA 2541 191 7 0

### Active Objects ###
Sprite clouds/default_1/2_small.png 7719 621 HALFMASSIVE
Sprite clouds/default_1/2_big.png 7995 790 HALFMASSIVE
BonusBox 267 908 AUTO
Sprite ground/green_1/ground/up.png 49 1298 HALFMASSIVE
Sprite ground/green_1/ground/up.png -9 1298 HALFMASSIVE
Sprite blocks/wood/1.png 449 560 HALFMASSIVE
Sprite blocks/wood/1.png 449 368 HALFMASSIVE
GoldBox 2020 371 4 1
Sprite blocks/wood/1.png 2382 476 HALFMASSIVE
Sprite blocks/wood/1.png 2425 476 HALFMASSIVE
Sprite blocks/wood/1.png 2468 476 HALFMASSIVE
Sprite blocks/wood/1.png 2511 476 HALFMASSIVE
Sprite blocks/wood/1.png 2554 476 HALFMASSIVE
Sprite blocks/wood/1.png 2596 476 HALFMASSIVE
BonusBox 2488 673 AUTO
ClimbSprite ground/green_1/kplant.png 3788 218 HALFMASSIVE
Sprite ground/green_1/ground/left_up.png 3888 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 3943 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 4297 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 4356 637 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 4415 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 4002 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 4061 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 4120 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 4179 637 HALFMASSIVE
Sprite ground/green_1/ground/up.png 4238 637 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 260 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 302 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 344 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 386 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 428 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 470 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 512 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 554 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 596 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 638 HALFMASSIVE
ClimbSprite ground/green_1/kplant.png 3788 679 HALFMASSIVE
GoldBox 1391 421 4 5
GoldBox 4096 847 2 1
GoldBox 4182 847 2 1
GoldBox 4139 847 4 1
GoldBox 4225 847 4 1
Goldpiece 3191 348 4
Sprite ground/green_1/ground/left_up.png 5891 230 HALFMASSIVE
Sprite ground/green_1/ground/up.png 5946 230 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 6005 230 HALFMASSIVE
Sprite ground/green_1/ground/left_up.png 6185 330 HALFMASSIVE
Sprite ground/green_1/ground/up.png 6240 330 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 6299 330 HALFMASSIVE
Sprite ground/green_1/ground/left_up.png 6478 406 HALFMASSIVE
Sprite ground/green_1/ground/up.png 6533 406 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 6592 406 HALFMASSIVE
Sprite ground/green_1/ground/left_up.png 6820 440 HALFMASSIVE
GoldBox 6977 275 2 1
GoldBox 7063 275 4 1
GoldBox 7106 275 2 1
Sprite ground/green_1/ground/left_up.png 7137 669 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 7310 669 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7192 669 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7251 669 HALFMASSIVE
BonusBox 8229 1003 LIFE
Goldpiece 7186 728 2
Goldpiece 7268 731 2
GoldBox 7833 334 4 1
SpinBox 7876 334
GoldBox 7919 334 4 1
SpinBox 8004 334
GoldBox 8047 334 4 1
Sprite blocks/wood/1.png 8696 193 HALFMASSIVE
Goldpiece 5916 283 4
Goldpiece 5985 286 4
Goldpiece 6221 394 4
Goldpiece 6286 393 4
Goldpiece 7658 763 4
EnemyStopper 3902 669
EnemyStopper 4445 666
Goldpiece 4788 493 4
Goldpiece 4988 489 4
Goldpiece 4893 543 4
EnemyStopper 8567 100
EnemyStopper 8120 361
EnemyStopper 7743 365
Goldpiece 9101 436 4
GoldBox 9492 353 2 3
EnemyStopper 10112 203
Goldpiece 9732 267 4
Goldpiece 8911 378 2
movingplatform 10273 401 1 150 3.000000 2 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
BonusBox 7148 275 AUTO
Goldpiece 6513 466 4
Goldpiece 6576 466 4
Goldpiece 5394 346 4
Goldpiece 5548 346 4
Sprite ground/green_1/ground/up.png 11400 1102 HALFMASSIVE
Sprite ground/green_1/ground/up.png 11459 1102 HALFMASSIVE
Sprite ground/green_1/ground/up.png 11518 1102 HALFMASSIVE
Sprite ground/green_1/ground/up.png 11577 1102 HALFMASSIVE
Goldpiece 10527 514 4
Goldpiece 10579 515 4
EnemyStopper 10401 487
GoldBox 4195 413 2 1
GoldBox 4152 413 4 1
GoldBox 4238 413 4 1
Sprite ground/green_1/ground/up.png 11689 266 HALFMASSIVE
Sprite ground/green_1/ground/up.png 11748 266 HALFMASSIVE
Sprite ground/green_1/ground/up.png 11807 266 HALFMASSIVE
Sprite ground/green_1/ground/up.png 11866 266 HALFMASSIVE
Sprite ground/green_1/ground/right_up.png 7347 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 6875 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 6934 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 6993 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7052 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7111 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7170 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7229 440 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7288 440 HALFMASSIVE
Goldpiece 223 795 4
Goldpiece 317 796 4
SpinBox 7020 275
Levelexit 11274 476 0 
