### Level Saved with Secret Maryo Chronicles V.0.99.2 ###
### Level Saved on the Wed Oct 25 16:05:28 2006
Levelengine_version 1

version 0.1a

Background_color_1 255 255 255
Background_color_2 50 90 200

Background_image_type_1 1
Background_image_1 game/background/green_junglehills.png 1.000000 1.000000 0.000110
Sprite ground/green_1/ground/up.png 8048 1516 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7989 1516 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7930 1516 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7871 1516 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7812 1516 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7753 1516 HALFMASSIVE
Sprite ground/green_1/ground/up.png 7694 1516 HALFMASSIVE
Sprite ground/green_1/ground/hill_left_up.png 7640 1516 HALFMASSIVE
Goldpiece 8264 1064 4
GoldBox 7808 1752 2 1
GoldBox 7851 1752 2 2
GoldBox 7894 1752 2 1
GoldBox 7937 1752 4 1
GoldBox 7980 1752 4 1
GoldBox 8023 1752 4 1
GoldBox 7736 1936 4 1
GoldBox 7693 1936 4 1
GoldBox 8124 1959 4 1
GoldBox 8167 1959 4 1
SpinBox 7843 2128
SpinBox 7886 2128
SpinBox 7929 2128
SpinBox 7972 2128
SpinBox 8015 2128
Goldpiece 8118 1573 4
Goldpiece 8065 1572 4
Goldpiece 8004 1570 4
Goldpiece 7947 1569 4
Goldpiece 7887 1569 4
Goldpiece 7826 1570 4
Goldpiece 7766 1570 4
Goldpiece 7706 1571 4
Goldpiece 7595 1513 4
Goldpiece 7595 1429 4
Goldpiece 7596 1354 4
Goldpiece 7630 1569 4
GoldBox 7786 2291 4 3
GoldBox 7829 2291 4 1
GoldBox 7872 2291 4 1
GoldBox 7915 2291 4 1
GoldBox 7958 2291 4 1
GoldBox 8001 2291 4 1
GoldBox 8044 2291 4 1
GoldBox 8087 2291 4 5
EnemyStopper 8214 1541
EnemyStopper 7624 1539
EnemyStopper 7820 2152
EnemyStopper 8059 2154
movingplatform 8840 499 1 200 3.000000 1 slider/grey_1/slider_left.png slider/grey_1/slider_middle.png slider/grey_1/slider_right.png
EnemyStopper 8720 217
EnemyStopper 8108 219
EnemyStopper 8934 540
EnemyStopper 9338 547
GoldBox 9066 706 4 1
GoldBox 9109 706 4 1
GoldBox 9152 706 4 1
EnemyStopper 9634 455
Goldpiece 3139 620 4
Goldpiece 3532 369 4
BonusBox 8243 405 AUTO
Goldpiece 9843 511 4
EnemyStopper 9878 308
GoldBox 10093 495 4 1
GoldBox 10136 495 2 1
Sprite blocks/wood/1.png 5405 334 HALFMASSIVE
Sprite blocks/wood/1.png 5362 334 HALFMASSIVE
Sprite ground/green_1/ground/left_up.png 10602 457 HALFMASSIVE
Levelexit 10826 485 0 
